time,close,open,low,high,volumeBTC,volumeUSD
22-09-11,5.43,5.61,5.29,5.83,175258.58,31651
23-09-11,5.55,5.43,5.41,5.71,312415.09,55667.98
24-09-11,5.47,5.55,5.32,5.64,97847.53,17944.23
25-09-11,5.33,5.47,5.32,5.49,51288.09,9487.26
26-09-11,4.87,5.33,4.72,5.4,277987.41,56072.39
27-09-11,4.92,4.87,4.78,5.13,121363.66,24645.37
28-09-11,4.77,4.92,4.63,4.97,146110.79,30625.21
29-09-11,4.78,4.77,4.67,4.8,66817.43,14092.89
30-09-11,5.14,4.78,4.74,5.35,208038.79,41459.07
01-10-11,5.03,5.14,4.86,5.25,118531.63,23460.74
02-10-11,5.03,5.03,4.91,5.1,52128.13,10457.31
03-10-11,5.02,5.03,4.89,5.04,85880.89,17289.25
04-10-11,4.96,5.02,4.92,5.03,78377.78,15793.44
05-10-11,4.87,4.96,4.83,5.03,86107.56,17586.46
06-10-11,4.73,4.87,4.5,4.9,256723.57,54773.49
07-10-11,4.27,4.73,3.78,4.8,418394.5,97547.35
08-10-11,4.01,4.27,3.83,4.34,159656.31,39611.94
09-10-11,4.1,4.01,4.01,4.39,158762.15,37920.06
10-10-11,4.1,4.1,4.01,4.2,69188.53,16858.24
11-10-11,3.93,4.1,3.85,4.1,162268.54,41104.08
12-10-11,4.15,3.93,3.9,4.45,282490.41,69399.53
13-10-11,4.05,4.15,4,4.2,80377.3,19706.17
14-10-11,3.99,4.05,3.95,4.11,80464.14,20054.55
15-10-11,3.84,3.99,3.71,4.05,163851.32,42092.42
16-10-11,3.56,3.84,3.4,3.9,131714.03,36200.88
17-10-11,2.56,3.56,2.26,3.74,591902.27,207426.66
18-10-11,2.42,2.56,2.31,2.9,229826.44,87859.09
19-10-11,2.27,2.42,2.04,2.54,232324.75,101864.85
20-10-11,2.35,2.27,2.22,2.39,113046.14,48859.48
21-10-11,2.57,2.35,2.33,2.72,185287.39,72971.11
22-10-11,3.16,2.57,2.55,3.3,361119.44,120163.91
23-10-11,3.17,3.16,2.95,3.2,114141.14,37044.29
24-10-11,2.55,3.17,2.48,3.19,258830.28,92232.43
25-10-11,2.77,2.55,2.44,3.04,278159.07,101412.11
26-10-11,2.77,2.77,2.65,2.85,80877.1,29400.74
27-10-11,3.04,2.77,2.73,3.09,171312.37,58696.1
28-10-11,3.19,3.04,2.91,3.26,162799.02,52365.19
29-10-11,3.58,3.19,3.14,3.83,281957.99,79542.9
30-10-11,3.27,3.58,3.2,3.65,171427.93,50686.73
31-10-11,3.25,3.27,3.07,3.32,98715.6,30980.52
01-11-11,3.15,3.25,3.07,3.35,120727.9,37893.47
02-11-11,3.25,3.15,3.14,3.44,104522.19,32311.05
03-11-11,3.15,3.25,3.1,3.28,78756.92,24520.65
04-11-11,3.11,3.15,3.01,3.21,123573.79,39513.13
05-11-11,2.97,3.11,2.85,3.15,159571.85,52964.48
06-11-11,2.96,2.97,2.92,3,51037.09,17232.27
07-11-11,3.01,2.96,2.95,3.03,71961.1,23992.23
08-11-11,3.04,3.01,3.01,3.21,186440.21,60336.67
09-11-11,2.95,3.04,2.89,3.11,156655.47,52195.11
10-11-11,2.84,2.95,2.8,2.97,97395.49,33928.76
11-11-11,3.08,2.84,2.82,3.11,133312.05,44853.17
12-11-11,3.03,3.08,3.01,3.11,62326.05,20383.26
13-11-11,3,3.03,2.95,3.05,28888.03,9625
14-11-11,2.22,3,2.1,3,957693.93,382186.83
15-11-11,2.33,2.22,2.11,2.49,175520.98,76420.88
16-11-11,2.56,2.33,2.3,2.6,108654.69,44208.85
17-11-11,2.25,2.56,1.99,2.59,261039.94,117276.75
18-11-11,2.05,2.25,2,2.39,210125.46,98135.59
19-11-11,2.2,2.05,2,2.26,169806.11,78301.16
20-11-11,2.2,2.2,2.15,2.5,182015.99,79731.04
21-11-11,2.29,2.2,2.17,2.31,93197.44,41727.08
22-11-11,2.33,2.29,2.25,2.35,78934.49,34208.37
23-11-11,2.33,2.33,2.27,2.38,92955.46,39998.19
24-11-11,2.43,2.33,2.31,2.56,211558.58,87264.6
25-11-11,2.51,2.43,2.37,2.53,109592.19,44404.7
26-11-11,2.47,2.51,2.41,2.53,89621.87,36118.53
27-11-11,2.48,2.47,2.42,2.49,55832.77,22727.06
28-11-11,2.55,2.48,2.44,2.55,103409.13,41261.74
29-11-11,2.75,2.55,2.54,2.98,503908.53,180531.08
30-11-11,2.97,2.75,2.73,3.09,349861.49,120145.34
01-12-11,3.06,2.97,2.93,3.14,195016.15,63864.09
02-12-11,3.12,3.06,3.03,3.14,178018,57494.9
03-12-11,2.79,3.12,2.75,3.13,360981.81,123022.09
04-12-11,2.83,2.79,2.61,2.9,261745.73,95222.47
05-12-11,2.88,2.83,2.78,2.93,88678.38,30884.98
06-12-11,3.03,2.88,2.87,3.05,165517.79,55599.98
07-12-11,2.99,3.03,2.93,3.08,174201.54,58122.19
08-12-11,2.98,2.99,2.88,3.01,117824.45,39933.69
09-12-11,2.97,2.98,2.93,3.04,102810.85,34385.44
10-12-11,3.05,2.97,2.93,3.13,225642.57,74305.72
11-12-11,3.25,3.05,2.99,3.38,346453.23,108223.27
12-12-11,3.14,3.25,3.08,3.29,126940.32,39900
13-12-11,3.25,3.14,3.14,3.25,104930.82,32658.54
14-12-11,3.15,3.25,2.99,3.25,225975.05,72477.69
15-12-11,3.2,3.15,3.11,3.21,95417.41,30094.23
16-12-11,3.2,3.2,3.15,3.22,95114.72,29868.63
17-12-11,3.2,3.2,3.16,3.23,52586.17,16479.96
18-12-11,3.19,3.2,3.18,3.22,34542.59,10793.72
19-12-11,3.52,3.19,3.19,3.7,476965.51,139986.97
20-12-11,3.95,3.52,3.48,4.5,739231.72,186409.95
21-12-11,3.89,3.95,3.81,4.04,191659.23,48793.69
22-12-11,3.89,3.89,3.51,3.99,216558.95,57206.32
23-12-11,3.95,3.89,3.82,3.95,80030.54,20496.54
24-12-11,3.94,3.95,3.86,3.97,58567.87,14933.59
25-12-11,4.22,3.94,3.78,4.39,334511.38,80800.44
26-12-11,4.02,4.22,3.81,4.31,358539.93,88825.75
27-12-11,4.07,4.02,3.96,4.1,121501.17,30159.46
28-12-11,4.19,4.07,3.99,4.25,140029.63,33837.22
29-12-11,4.17,4.19,4.12,4.33,223710.01,53069.29
30-12-11,4.25,4.17,4.06,4.3,172118.96,41068.6
31-12-11,4.72,4.25,4.2,5,596240.41,129730.72
01-01-12,5.27,4.72,4.62,5.5,553045.14,108509.23
02-01-12,5.22,5.27,4.8,5.47,360357.28,69150.93
03-01-12,4.88,5.22,4.65,5.29,619170.54,125170.25
04-01-12,5.57,4.88,4.75,5.7,688717.86,131170.86
05-01-12,6.95,5.57,5.57,7.22,1130623.29,182328.19
06-01-12,6.7,6.95,6.13,7.21,1481327.88,218077.48
07-01-12,6.81,6.7,6.38,7.02,325053.98,48387.58
08-01-12,7.11,6.81,6.73,7.2,403151.44,57193.53
09-01-12,6.33,7.11,5.81,7.19,960592.31,148406.85
10-01-12,6.36,6.33,6,6.89,705056.48,110210.25
11-01-12,6.9,6.36,6.41,7.14,677642.84,99442.07
12-01-12,6.8,6.9,6.34,7,944165.94,140116.52
13-01-12,6.41,6.8,6.4,6.8,398312.18,60228.77
14-01-12,6.75,6.41,6.22,6.95,935192.51,141896.32
15-01-12,7,6.75,6.74,7.08,429700.86,62233.33
16-01-12,6.68,7,6.51,7.19,837413.61,122666.57
17-01-12,5.6,6.68,4.64,6.95,1288538.97,213409.8
18-01-12,5.92,5.6,5.1,6.95,1354753.44,226680.97
19-01-12,6.36,5.92,5.87,6.36,709705.27,114820.45
20-01-12,6.49,6.36,6.26,6.58,429803.56,66786.48
21-01-12,6.18,6.49,6.1,6.55,407116.4,64761.69
22-01-12,6.31,6.18,6.1,6.45,282233.76,44890.65
23-01-12,6.36,6.31,6.21,6.39,111630.55,17693.05
24-01-12,6.29,6.36,6.22,6.39,224665.59,35663.08
25-01-12,5.75,6.29,5.5,6.32,782053.65,133115.25
26-01-12,5.34,5.75,5.3,5.92,692624.73,123954.11
27-01-12,5.29,5.34,5.05,5.51,611581.18,115567.83
28-01-12,5.63,5.29,5.26,5.76,499881.49,89708.02
29-01-12,5.38,5.63,5.33,5.7,254457.17,46430.45
30-01-12,5.49,5.38,5.37,5.6,233179.7,42303.14
31-01-12,5.48,5.49,5.43,5.65,267099.31,48296.66
01-02-12,6.08,5.48,5.47,6.2,672632.58,115523.96
02-02-12,6.1,6.08,5.82,6.2,328716.58,54546.27
03-02-12,5.96,6.1,5.72,6.14,350818.69,59279.85
04-02-12,5.87,5.96,5.84,5.99,122071.46,20619.6
05-02-12,5.69,5.87,5.45,5.88,683010.86,120336.02
06-02-12,5.45,5.69,5.45,5.72,500693.58,90258.84
07-02-12,5.69,5.45,5.45,5.78,408854.24,72748.36
08-02-12,5.6,5.69,5.3,5.85,1342007.99,237943.12
09-02-12,5.83,5.6,5.5,5.92,516915.55,89946.12
10-02-12,5.91,5.83,5.8,5.99,230967.96,39304.91
11-02-12,5.6,5.91,5.54,6,397688.29,69711.29
12-02-12,5.51,5.6,5.43,5.85,459004.75,81917.16
13-02-12,5.26,5.51,5.2,5.72,909500.32,170210.59
14-02-12,4.46,5.26,4.21,5.45,1399443.95,297572.02
15-02-12,4.33,4.46,4.2,4.88,741639.35,161800.56
16-02-12,4.27,4.33,3.88,4.44,697818.37,166594.52
17-02-12,4.41,4.27,4.23,4.77,606244.08,135949.41
18-02-12,4.22,4.41,4.12,4.5,300903.53,70406.17
19-02-12,4.39,4.22,4.18,4.52,271300.43,62365.41
20-02-12,4.36,4.39,4.29,4.47,162939.76,37299.13
21-02-12,4.27,4.36,4.21,4.4,222970.81,51784.83
22-02-12,4.42,4.27,4.27,4.54,460671.29,103836.79
23-02-12,5.01,4.42,4.42,5.2,792557.08,164308.47
24-02-12,5.03,5.01,4.83,5.1,446896.98,89828.05
25-02-12,4.77,5.03,4.65,5.07,420213.07,86163.6
26-02-12,4.92,4.77,4.77,5.1,347092.76,70034.61
27-02-12,4.96,4.92,4.89,4.99,145288.76,29371.64
28-02-12,4.87,4.96,4.74,5,305075.07,62691.08
29-02-12,4.86,4.87,4.8,4.9,129089.93,26539.25
01-03-12,4.92,4.86,4.86,4.99,218150.92,44183.64
02-03-12,4.7,4.92,4.51,4.95,613272.66,130764.74
03-03-12,4.61,4.7,4.51,4.78,187646.64,40075.06
04-03-12,4.82,4.61,4.61,4.95,283142.41,58826.16
05-03-12,4.98,4.82,4.82,5.05,325526.7,65828.18
06-03-12,4.99,4.98,4.9,5.07,221579.34,44532.27
07-03-12,4.94,4.99,4.84,5.05,227645.86,46167.56
08-03-12,4.93,4.94,4.76,5,283093.81,58089.4
09-03-12,4.86,4.93,4.82,4.95,160227.85,32723.03
10-03-12,4.83,4.86,4.75,4.91,135426.18,28070.74
11-03-12,4.91,4.83,4.81,4.99,208576.68,42442.93
12-03-12,4.89,4.91,4.86,4.95,108198.98,22048.15
13-03-12,5.27,4.89,4.87,5.41,656673.85,127325.05
14-03-12,5.38,5.27,5.25,5.45,337721.85,62889.72
15-03-12,5.33,5.38,5.26,5.45,219063.81,41077.61
16-03-12,5.34,5.33,5.3,5.4,174983.16,32718.79
17-03-12,5.22,5.34,5.21,5.4,207915.56,39100.23
18-03-12,5.28,5.22,5.21,5.34,120310.25,22857.01
19-03-12,4.69,5.28,4.5,5.31,922722.01,188889.07
20-03-12,4.84,4.69,4.59,4.9,318065.31,66343.85
21-03-12,4.81,4.84,4.75,4.87,223605.57,46436.88
22-03-12,4.7,4.81,4.6,4.88,276226.9,58069.92
23-03-12,4.69,4.7,4.6,4.79,254329.72,54129.94
24-03-12,4.68,4.69,4.6,4.73,181738.16,39068.59
25-03-12,4.55,4.68,4.3,4.68,322035.23,71556.26
26-03-12,4.62,4.55,4.52,4.74,324896.28,69838.07
27-03-12,4.81,4.62,4.49,4.85,342922.08,73431.76
28-03-12,4.79,4.81,4.72,4.84,182050.5,38017.12
29-03-12,4.81,4.79,4.71,4.86,180963.57,37974.76
30-03-12,4.86,4.81,4.72,4.88,187496.45,39071.84
31-03-12,4.91,4.86,4.82,4.95,173670.93,35529.09
01-04-12,4.83,4.91,4.73,4.92,172377.67,35950.6
02-04-12,4.97,4.83,4.76,5.08,398480.61,80663.98
03-04-12,4.95,4.97,4.81,4.99,384710.33,78481.21
04-04-12,4.91,4.95,4.89,4.97,251784.97,51040.82
05-04-12,4.92,4.91,4.87,4.93,165880.2,33807.18
06-04-12,4.95,4.92,4.88,4.98,287735.13,58211.45
07-04-12,4.69,4.95,4.69,4.95,388783.68,80945.75
08-04-12,4.79,4.69,4.62,4.8,197917.32,41972.77
09-04-12,4.87,4.79,4.73,4.88,187709.3,39243.69
10-04-12,4.84,4.87,4.76,4.9,256671.37,53101.77
11-04-12,4.93,4.84,4.79,4.98,327827.09,67035.83
12-04-12,4.92,4.93,4.84,4.95,226872.24,46368.68
13-04-12,4.94,4.92,4.73,4.94,452385.87,93111.86
14-04-12,4.96,4.94,4.9,5.03,317996.1,63887.71
15-04-12,4.97,4.96,4.86,4.98,163921.54,33343.95
16-04-12,4.93,4.97,4.91,4.98,154236.34,31159.52
17-04-12,4.98,4.93,4.93,5.02,151983.96,30645.71
18-04-12,5.12,4.98,4.96,5.18,401659.4,79130.2
19-04-12,5.14,5.12,5.1,5.19,240310.56,46675.15
20-04-12,5.35,5.14,5.1,5.48,544263.48,104068.95
21-04-12,5.26,5.35,5.11,5.48,321118.73,60922.26
22-04-12,5.2,5.26,5.1,5.32,192195.87,37109.4
23-04-12,4.96,5.2,4.96,5.22,252978.56,49367.94
24-04-12,5.1,4.96,4.95,5.2,360126.6,70989.7
25-04-12,5.13,5.1,5.04,5.18,182736.86,35642.73
26-04-12,5.1,5.13,4.99,5.17,291333.8,57360.76
27-04-12,5.11,5.1,5.03,5.12,131461.84,25868.39
28-04-12,4.98,5.11,4.85,5.11,453939.59,91591.47
29-04-12,4.9,4.98,4.88,5.02,109717.97,22226.6
30-04-12,4.95,4.9,4.87,5,275744.99,55767.57
01-05-12,5,4.95,4.92,5,181986.6,36680.85
02-05-12,5.07,5,4.97,5.18,487937.82,95963.31
03-05-12,5.13,5.07,5.02,5.18,180427.18,35421.07
04-05-12,5.07,5.13,5.07,5.15,223210.23,43629.49
05-05-12,5.08,5.07,5.03,5.12,95532.52,18841.29
06-05-12,5.05,5.08,5.01,5.1,97474.41,19299.91
07-05-12,5.06,5.05,4.97,5.1,232779.55,46182.84
08-05-12,5.05,5.06,4.96,5.1,342801.15,68203.82
09-05-12,5.04,5.05,5,5.1,196640.97,38921.3
10-05-12,4.85,5.04,4.8,5.13,347144.1,69983.5
11-05-12,4.96,4.85,4.8,5,311100.91,63129.79
12-05-12,4.95,4.96,4.92,5,103382.07,20875.34
13-05-12,4.93,4.95,4.92,5,69673.16,14046.31
14-05-12,5.01,4.93,4.9,5.04,263695.58,52846.55
15-05-12,5.04,5.01,4.95,5.04,220957.66,44144.38
16-05-12,5.09,5.04,5,5.13,351814.07,69369.57
17-05-12,5.1,5.09,5.05,5.1,135248.36,26622.33
18-05-12,5.12,5.1,5.06,5.13,268289.56,52580.56
19-05-12,5.1,5.12,5.07,5.14,118319.57,23155.3
20-05-12,5.09,5.1,5.09,5.15,95644.05,18690.61
21-05-12,5.1,5.09,5.06,5.13,171340.69,33623.96
22-05-12,5.1,5.1,5.05,5.12,237263.34,46681.9
23-05-12,5.14,5.1,5.07,5.17,271619.69,52958.35
24-05-12,5.12,5.14,5.07,5.15,148029.4,28916.46
25-05-12,5.15,5.12,5.1,5.15,118398.28,23075.73
26-05-12,5.1,5.15,5.1,5.15,84985.05,16592.65
27-05-12,5.14,5.1,5.1,5.15,80709.32,15751.21
28-05-12,5.14,5.14,5.11,5.16,141508.49,27560.81
29-05-12,5.15,5.14,5.01,5.16,313167.67,61267.06
30-05-12,5.14,5.15,5.1,5.17,205489.48,39944.18
31-05-12,5.18,5.14,5.11,5.2,203750.19,39476.52
01-06-12,5.27,5.18,5.18,5.28,234080.46,44689.12
02-06-12,5.25,5.27,5.21,5.27,79520.99,15168.98
03-06-12,5.21,5.25,5.21,5.25,66238.34,12679.13
04-06-12,5.27,5.21,5.18,5.28,268035.7,51239.53
05-06-12,5.44,5.27,5.22,5.5,452286,83934.15
06-06-12,5.46,5.44,5.39,5.49,221376.21,40678.15
07-06-12,5.59,5.46,5.41,5.59,264420.4,48065.8
08-06-12,5.63,5.59,5.56,5.66,302527.61,53841.11
09-06-12,5.56,5.63,5.46,5.7,206719.45,37122.48
10-06-12,5.47,5.56,5.43,5.58,134034.65,24397.29
11-06-12,5.57,5.47,5.43,5.6,221882.17,40263.97
12-06-12,5.7,5.57,5.5,5.75,442662.49,78982.6
13-06-12,5.93,5.7,5.66,5.96,335216.88,57237.87
14-06-12,5.95,5.93,5.81,5.97,206567.62,35039.35
15-06-12,6.5,5.95,5.88,6.59,401826.99,65639.16
16-06-12,6.4,6.5,6.26,6.6,505216.48,78196.08
17-06-12,6.16,6.4,6.1,6.53,308913.52,48800.26
18-06-12,6.31,6.16,6.03,6.36,293446.76,46832.28
19-06-12,6.5,6.31,6.28,6.53,282752.04,43883.52
20-06-12,6.67,6.5,6.45,6.71,423271.21,64069.27
21-06-12,6.68,6.67,6.56,6.8,347681.68,51943.25
22-06-12,6.55,6.68,6.43,6.8,374175.12,56823.03
23-06-12,6.43,6.55,6.4,6.65,130792.6,20122.22
24-06-12,6.35,6.43,6.35,6.47,217549.23,33945.3
25-06-12,6.3,6.35,6.22,6.45,395654.82,62638.91
26-06-12,6.42,6.3,6.29,6.47,311935.52,48736.67
27-06-12,6.65,6.42,6.4,6.65,274046.64,41979.59
28-06-12,6.61,6.65,6.49,6.67,282297.48,42818.4
29-06-12,6.65,6.61,6.54,6.68,174369.86,26298.8
30-06-12,6.69,6.65,6.6,6.69,137136.1,20591.63
01-07-12,6.63,6.69,6.54,6.69,135823.9,20577.6
02-07-12,6.76,6.63,6.58,6.77,217005.56,32364.2
03-07-12,6.45,6.76,6.4,6.76,465280.45,71068.52
04-07-12,6.51,6.45,6.45,6.55,217804.23,33478.79
05-07-12,6.67,6.51,6.48,6.77,301701.76,45344.7
06-07-12,6.65,6.67,6.55,6.72,286978.88,43191.39
07-07-12,6.76,6.65,6.63,6.87,257213.27,37987.95
08-07-12,6.8,6.76,6.72,6.86,123756.04,18219.93
09-07-12,7.02,6.8,6.74,7.1,425223.11,61644.1
10-07-12,7.2,7.02,6.96,7.25,497668.82,70065.8
11-07-12,7.15,7.2,7.02,7.26,297644.88,41891.36
12-07-12,7.76,7.15,7.1,7.9,471834.37,64616.6
13-07-12,7.67,7.76,7.42,7.82,499441.51,65465.74
14-07-12,7.54,7.67,7.52,7.67,121635.99,16007.1
15-07-12,7.62,7.54,7.45,7.7,204616.5,26978.3
16-07-12,8.5,7.62,7.62,8.65,835550.27,103400.11
17-07-12,8.8,8.5,7.32,9.49,1757815.81,210804.47
18-07-12,9.11,8.8,8.5,9.4,955210.08,105945.9
19-07-12,8.87,9.11,8.82,9.23,438703.58,48249.66
20-07-12,8.52,8.87,7.6,8.87,1267523.74,154661.12
21-07-12,8.85,8.52,7.96,9.7,1242153.88,139906.9
22-07-12,8.41,8.85,8.27,8.97,259113.81,30070.67
23-07-12,8.45,8.41,7.75,9.2,1238579.49,146396.18
24-07-12,8.6,8.45,8.34,8.85,353506.54,40946.86
25-07-12,8.8,8.6,8.37,8.9,555883.85,64720.95
26-07-12,8.9,8.8,8.6,8.9,283993.34,32379.65
27-07-12,8.9,8.9,8.81,8.95,237223.99,26673.61
28-07-12,8.89,8.9,8.71,8.93,143179.47,16164.58
29-07-12,8.71,8.89,8.7,8.89,100508.03,11462.59
30-07-12,9.1,8.71,8.7,9.15,458873.3,51254.5
31-07-12,9.35,9.1,9.08,9.44,648746.34,70173.63
01-08-12,9.55,9.35,9.11,9.65,647522.58,68695.7
02-08-12,10.53,9.55,9.41,11,1283817.64,126685.69
03-08-12,10.97,10.53,10.3,11.12,661588.16,61643.28
04-08-12,10.98,10.97,10.53,11.3,575464.3,52321.31
05-08-12,10.87,10.98,10.11,11.29,714863.7,67280.25
06-08-12,10.86,10.87,10.64,11.19,562801.91,51637.91
07-08-12,11.1,10.86,10.65,11.1,451978.45,41653.59
08-08-12,11.06,11.1,10.85,11.15,345666.89,31322.91
09-08-12,11.06,11.06,10.8,12,1153809.11,101880.31
10-08-12,11.39,11.06,11.01,11.6,725605.06,63597.01
11-08-12,11.51,11.39,11.39,11.6,250620.15,21791.03
12-08-12,11.62,11.51,11.45,11.77,353092.67,30340.95
13-08-12,12.04,11.62,11.49,12.05,637059.69,54035.66
14-08-12,12.19,12.04,11.89,12.34,532302.32,44014.86
15-08-12,13.25,12.19,12.16,13.25,725834.14,57562.75
16-08-12,13.5,13.25,12.5,13.84,1277714.19,96604.12
17-08-12,11.58,13.5,10.6,15.4,2930580.33,221033.9
18-08-12,11.61,11.58,11.02,12.9,1045361.51,88047.77
19-08-12,8,11.61,7.58,11.62,2170411.03,238860.32
20-08-12,10.1,8,7.81,10.5,1835053.01,192502.76
21-08-12,9.92,10.1,9.7,10.3,722740.27,72082.69
22-08-12,9.81,9.92,9.57,10.1,665544.84,67513.56
23-08-12,10.1,9.81,9.71,10.25,560012.6,56015.67
24-08-12,10.6,10.1,9.85,10.62,945182.94,92077.75
25-08-12,10.52,10.6,10.2,10.63,420388.01,40232.49
26-08-12,10.61,10.52,10.45,10.62,277773.75,26331.03
27-08-12,10.95,10.61,10.54,12.15,1957673.34,175117.56
28-08-12,10.94,10.95,10.5,11.21,598168.05,54875.36
29-08-12,10.92,10.94,10.55,11.13,581687.69,53647.72
30-08-12,10.78,10.92,10.6,10.93,332208.84,30868.5
31-08-12,10.16,10.78,9.66,10.83,690452.97,67791.34
01-09-12,9.97,10.16,9.78,10.3,233777.63,23376.24
02-09-12,10.2,9.97,9.72,10.36,251932.43,25055.74
03-09-12,10.53,10.2,10.09,10.59,237264.68,22925.32
04-09-12,10.38,10.53,10.15,10.53,359404.18,34878.49
05-09-12,11,10.38,10.26,11.17,653374.16,60767.24
06-09-12,11.18,11,10.64,11.29,733288.22,67054.06
07-09-12,11,11.18,10.95,11.21,394463.57,35535.72
08-09-12,11.04,11,10.77,11.14,266231.48,24253.64
09-09-12,11.02,11.04,10.92,11.14,155002.6,14033.42
10-09-12,11.17,11.02,10.87,11.19,467067.67,42288.41
11-09-12,11.33,11.17,10.88,11.35,721708.44,64954.44
12-09-12,11.36,11.33,10.78,11.39,657004.1,58628
13-09-12,11.4,11.36,11.22,11.4,233401.71,20574.32
14-09-12,11.67,11.4,11.32,11.8,500768.38,43259.7
15-09-12,11.75,11.67,11.6,11.79,190511.93,16272.52
16-09-12,11.87,11.75,11.72,11.99,359833.88,30297.22
17-09-12,11.89,11.87,11.77,11.96,316662.26,26612.48
18-09-12,12.25,11.89,11.84,12.35,494030.03,40949.28
19-09-12,12.57,12.25,12.15,12.69,519593.55,41883
20-09-12,12.28,12.57,12.25,12.66,406467.47,32567.34
21-09-12,12.37,12.28,12.01,12.5,439674.22,35834.78
22-09-12,12.24,12.37,12.14,12.4,183186.34,14986.56
23-09-12,12.19,12.24,11.63,12.27,479223.21,39920.72
24-09-12,12.1,12.19,11.95,12.3,330885.09,27291.83
25-09-12,12.2,12.1,12.01,12.23,257174.51,21228.61
26-09-12,12.27,12.2,12.02,12.46,287416.94,23495.18
27-09-12,12.31,12.27,12.21,12.4,238051.35,19326.69
28-09-12,12.39,12.31,12.12,12.45,329436.52,26674.78
29-09-12,12.36,12.39,12.21,12.49,211507.34,17061.66
30-09-12,12.4,12.36,12.3,12.45,96462.09,7793.91
01-10-12,12.4,12.4,12.32,12.48,307618.78,24826.69
02-10-12,12.84,12.4,12.34,12.88,642027.91,50833.35
03-10-12,12.89,12.84,12.68,12.99,422995.61,32955.07
04-10-12,12.85,12.89,12.6,13.09,488811.23,37945.15
05-10-12,12.69,12.85,12.51,12.97,398427.1,31258.44
06-10-12,12.51,12.69,12.35,12.86,310513.02,24673.41
07-10-12,11.8,12.51,11.7,12.62,762812.96,63512.03
08-10-12,11.78,11.8,10.62,11.95,1102329.22,97938.4
09-10-12,11.9,11.78,11.57,12.35,559694.91,46768.8
10-10-12,12.12,11.9,11.77,12.19,333351.59,27722.07
11-10-12,12.03,12.12,11.86,12.15,238483.07,19831.64
12-10-12,12,12.03,11.92,12.15,259522.53,21538.03
13-10-12,11.86,12,11.85,12.11,141870.31,11861.68
14-10-12,11.74,11.86,11.5,12.03,271135.83,22891.1
15-10-12,11.84,11.74,11.43,11.99,317633.19,27101.72
16-10-12,11.85,11.84,11.5,11.99,485720.72,41184.66
17-10-12,11.81,11.85,11.7,11.96,279774.85,23553.36
18-10-12,11.94,11.81,11.75,11.96,259855.62,21880.84
19-10-12,11.74,11.94,11.62,11.97,272640.88,23177.45
20-10-12,11.74,11.74,11.56,11.85,259113.16,22110.92
21-10-12,11.63,11.74,11.61,11.77,109479.89,9375.52
22-10-12,11.71,11.63,11.47,11.81,440140.37,37622.03
23-10-12,11.65,11.71,11.41,12,637306,54344.49
24-10-12,11.65,11.65,11.59,11.79,254132.03,21764.66
25-10-12,10.86,11.65,10.52,11.7,934190.95,84704.86
26-10-12,10.17,10.86,9.74,10.95,1020616.67,98994.7
27-10-12,10.26,10.17,9.82,10.84,496747.54,47869.83
28-10-12,10.7,10.26,10.25,10.95,236640.5,22389.59
29-10-12,10.6,10.7,10.32,10.94,400173.5,37574.81
30-10-12,10.89,10.6,10.58,10.89,279843.08,26023.32
31-10-12,11.2,10.89,10.71,11.21,448359.79,40673.45
01-11-12,10.57,11.2,10.4,11.28,550327.49,50362.1
02-11-12,10.47,10.57,10.33,10.8,258957.79,24485.26
03-11-12,10.64,10.47,10.4,10.65,176345.08,16732.94
04-11-12,10.8,10.64,10.51,10.9,178761.66,16750.34
05-11-12,10.75,10.8,10.61,10.88,233650.36,21776.74
06-11-12,10.9,10.75,10.67,10.9,291515.94,26995.3
07-11-12,10.92,10.9,10.8,11.22,348474.7,31733.85
08-11-12,10.93,10.92,10.75,11.07,284556.11,26058.85
09-11-12,10.82,10.93,10.79,10.98,159984.85,14727.12
10-11-12,10.89,10.82,10.75,10.96,146349.26,13490.45
11-11-12,10.87,10.89,10.7,10.94,136448.09,12625.48
12-11-12,11.01,10.87,10.77,11.18,431080.47,39217.17
13-11-12,10.95,11.01,10.92,11.13,184368.79,16757.51
14-11-12,10.95,10.95,10.82,11.05,268636.84,24543.09
15-11-12,11.2,10.95,10.86,11.3,353356.16,31901.17
16-11-12,11.75,11.2,11.17,11.8,669422.19,58253.16
17-11-12,11.79,11.75,11.52,11.8,223039.47,19105.45
18-11-12,11.65,11.79,11.62,11.83,181716.98,15514.15
19-11-12,11.8,11.65,11.6,11.84,295260.75,25197.92
20-11-12,11.73,11.8,11.57,11.8,318291.25,27220.18
21-11-12,11.77,11.73,11.64,11.78,225308.73,19227.8
22-11-12,12.42,11.77,11.67,12.43,703582.88,58301.3
23-11-12,12.35,12.42,12.13,12.41,233370.93,18967.9
24-11-12,12.41,12.35,12.25,12.48,242058.59,19570.39
25-11-12,12.48,12.41,12.31,12.6,299989.4,24023.69
26-11-12,12.25,12.48,11.89,12.65,443753.07,35913.82
27-11-12,12.2,12.25,11.9,12.34,401692.08,33194.69
28-11-12,12.35,12.2,12.1,12.41,376900.98,30688.21
29-11-12,12.45,12.35,12.15,12.6,329552.64,26505.34
30-11-12,12.57,12.45,12.42,12.65,305812.61,24350.31
01-12-12,12.56,12.57,12.46,12.69,184860.98,14696.42
02-12-12,12.5,12.56,12.43,12.68,176013.47,14011.93
